x,y,z,dist
-3.784687519073486328e-01,3.572212755680084229e-01,1.051496028900146484e+00,2.427396938483661337e-02
-2.478651702404022217e-01,1.008754491806030273e+00,-1.069673657417297363e+00,1.338568451709470919e-01
3.830066025257110596e-01,-1.314525127410888672e+00,-2.904477715492248535e-01,6.244728590642083937e-02
3.827612400054931641e-01,4.579749703407287598e-01,3.925010859966278076e-01,3.389626874830221903e-02
-8.726608753204345703e-02,6.644464731216430664e-01,-1.072398662567138672e+00,4.883751623419816529e-02
9.755475521087646484e-01,-2.016375958919525146e-01,-3.489636778831481934e-01,6.246643777459211233e-02
-3.459422290325164795e-01,8.615583926439285278e-02,-2.302178367972373962e-02,1.098240233543267969e-01
4.861208200454711914e-01,4.991346001625061035e-01,-2.318719029426574707e-01,5.074064508589921918e-02
-2.090125679969787598e-01,9.501265287399291992e-01,5.778976678848266602e-01,3.887918580377448113e-02
2.069397717714309692e-01,-1.162478685379028320e+00,6.201360747218132019e-02,1.337200962062838616e-01
-5.683499574661254883e-01,-1.056192159652709961e+00,6.326199769973754883e-01,1.669768730834576553e-01
9.435690194368362427e-02,-1.035151004791259766e+00,-5.554045438766479492e-01,1.362934760299854275e-01
-4.506979584693908691e-01,1.026677608489990234e+00,7.028783559799194336e-01,6.905886197745253474e-02
3.013587892055511475e-01,-7.672520875930786133e-01,1.676797419786453247e-01,2.971593120537208491e-02
-6.358630657196044922e-01,-6.832645535469055176e-01,-4.127410650253295898e-01,1.198275704537485470e-01
-1.107535287737846375e-01,-1.162274360656738281e+00,6.090735197067260742e-01,1.158071633605392003e-01
-6.820309162139892578e-01,8.135746121406555176e-01,3.070783615112304688e-01,1.317987859608447769e-02
3.580299019813537598e-01,-8.241183161735534668e-01,1.060735225677490234e+00,1.332520869104338312e-01
-8.713947981595993042e-02,4.250604212284088135e-01,3.584770560264587402e-01,6.147752243135640171e-02
-3.296397924423217773e-01,3.648282587528228760e-01,-1.054314970970153809e+00,1.104515719787242944e-01
3.916036486625671387e-01,1.264675706624984741e-01,4.756567478179931641e-01,1.387405817378253685e-02
-3.910112977027893066e-01,4.492869377136230469e-01,-5.456139892339706421e-02,1.166628461108143965e-02
3.852193057537078857e-02,9.018449783325195312e-01,1.324250847101211548e-01,8.130135218852430068e-02
-1.668078899383544922e-01,-1.132004022598266602e+00,7.391490936279296875e-01,4.220390641546552940e-02
7.810068875551223755e-02,7.766956686973571777e-01,7.309359312057495117e-01,2.063708608177134210e-02
-2.281524538993835449e-01,9.186335206031799316e-01,-7.456159591674804688e-01,1.745519604775992994e-01
5.776020288467407227e-01,3.115995228290557861e-01,-3.758793175220489502e-01,8.066022411724459162e-02
-7.458397746086120605e-01,-3.377214968204498291e-01,-2.369511127471923828e-01,3.574233215047304540e-02
-3.185964822769165039e-01,9.257646799087524414e-01,-7.331333160400390625e-01,1.415922014945555085e-01
-3.582791686058044434e-01,4.222665727138519287e-01,9.735052585601806641e-01,1.600295492847907119e-02
-2.328221499919891357e-01,-4.224711060523986816e-01,-3.667064383625984192e-02,2.467165759367916447e-02
-3.859797120094299316e-01,6.868867278099060059e-01,-1.635921001434326172e-01,8.254385725491519832e-02
-1.320843398571014404e-01,9.510399699211120605e-01,-3.012523651123046875e-01,5.119672888003949651e-02
5.071197748184204102e-01,-1.635375738143920898e+00,2.364823222160339355e-02,1.825743533568660315e-01
5.614097714424133301e-01,1.425038725137710571e-01,-1.708193719387054443e-01,1.527014331298081062e-01
-1.798489987850189209e-01,9.436187744140625000e-01,-3.649162948131561279e-01,2.855282889942414859e-02
9.335744380950927734e-01,2.828266024589538574e-01,-3.542667627334594727e-01,7.803338693514812185e-02
-6.701444834470748901e-02,-7.164934873580932617e-01,-1.012438684701919556e-01,4.428350191552027360e-02
4.936973750591278076e-01,1.061749219894409180e+00,7.429479360580444336e-01,9.601125879404431851e-02
6.070731878280639648e-01,4.998613297939300537e-01,4.124812185764312744e-01,2.101275879247282638e-02
-6.992174386978149414e-01,1.264803886413574219e+00,-1.157531514763832092e-01,9.210181771518688443e-02
-3.587575852870941162e-01,3.163722753524780273e-01,6.436102390289306641e-01,8.243574939065287377e-02
-6.091789007186889648e-01,4.309950768947601318e-02,6.244227886199951172e-01,4.399695959502781389e-02
3.149293661117553711e-01,1.079029321670532227e+00,7.154499292373657227e-01,5.865802452839954939e-02
6.086472421884536743e-02,5.776484608650207520e-01,9.251437187194824219e-01,1.449004235175734845e-01
7.805212140083312988e-01,1.211477518081665039e+00,-2.103982716798782349e-01,2.120492387488185637e-01
-5.849236845970153809e-01,1.423605203628540039e+00,-7.517704963684082031e-01,5.457470025702714639e-02
-1.270366013050079346e-01,-6.196406483650207520e-01,7.045499086380004883e-01,3.136033499855711559e-02
