x,y,z,dist
3.133979737758636475e-01,-1.575686454772949219e+00,-2.708382606506347656e-01,1.741492631930031676e-01
4.422591328620910645e-01,2.505942583084106445e-01,-4.723526537418365479e-01,5.765414549160485791e-02
2.175236046314239502e-01,1.058943033218383789e+00,6.182883977890014648e-01,1.092992964561848301e-01
1.134234592318534851e-01,5.432983636856079102e-01,-9.107487797737121582e-01,5.835658435831043989e-02
-6.452625393867492676e-01,8.874918222427368164e-01,9.548543021082878113e-03,2.023309821130415617e-02
7.396630942821502686e-02,7.174329757690429688e-01,1.666640341281890869e-01,8.023493084740346282e-02
-8.399724960327148438e-01,9.720705747604370117e-01,1.944330334663391113e-01,5.599251948850892530e-02
-6.613995134830474854e-02,-5.778498649597167969e-01,6.011385470628738403e-02,3.699413494222301285e-02
-4.935005307197570801e-01,-2.577247917652130127e-01,-5.358772873878479004e-01,5.038143642031619324e-02
2.330743670463562012e-01,7.445951551198959351e-02,3.807355761528015137e-01,3.464301223361602317e-02
7.516209483146667480e-01,-7.290998101234436035e-01,7.761048078536987305e-01,1.136102725737023061e-01
1.794913411140441895e-02,-4.649621546268463135e-01,4.420020282268524170e-01,8.436649668904024069e-02
-1.721760258078575134e-02,-1.259932637214660645e+00,8.146899342536926270e-01,1.187242130254559241e-01
-7.926416993141174316e-01,1.110795021057128906e+00,-1.250022292137145996e+00,1.359419881813302977e-01
-2.137819230556488037e-01,4.738880097866058350e-01,5.948290228843688965e-01,1.692771758000110316e-01
2.175666093826293945e-01,-6.866677999496459961e-01,-9.942434728145599365e-02,3.899262964207601129e-02
-2.324295341968536377e-01,-9.260181784629821777e-01,-4.779196977615356445e-01,8.230703202983111200e-02
9.694889783859252930e-01,5.674065351486206055e-01,-2.612613141536712646e-01,3.737065262701798167e-03
5.198412537574768066e-01,-7.006663084030151367e-01,1.328562140464782715e+00,8.440511472831693784e-02
-1.981703937053680420e-01,8.959407806396484375e-01,1.139481738209724426e-01,8.533079144284819173e-03
9.655530452728271484e-01,-7.957410812377929688e-01,-3.105258643627166748e-01,8.768543716958047962e-02
-4.704060554504394531e-01,-6.120306998491287231e-02,7.649316191673278809e-01,2.254557767894780490e-02
7.876793742179870605e-01,-7.039453983306884766e-01,7.564306855201721191e-01,8.109053756403106217e-02
4.088252782821655273e-01,-1.374029397964477539e+00,6.079568713903427124e-02,8.985812963558269251e-02
4.094784259796142578e-01,1.303261280059814453e+00,8.911080360412597656e-01,1.567844117347059751e-01
-7.189821004867553711e-01,1.241501688957214355e+00,-4.804129600524902344e-01,4.892692760329219598e-02
2.829958498477935791e-01,7.517600059509277344e-01,7.388791441917419434e-01,3.584414015849405472e-02
-2.837337255477905273e-01,-5.989050865173339844e-01,7.044483423233032227e-01,1.116756959687608373e-02
-8.350950479507446289e-01,7.824237942695617676e-01,-1.138288140296936035e+00,8.814047994332506464e-02
-3.936529755592346191e-01,-5.025634765625000000e-01,2.075515091419219971e-01,2.191419449132278943e-02
-1.384262442588806152e-01,6.470692753791809082e-01,-8.865047097206115723e-01,1.151205668431027757e-01
-8.936931490898132324e-01,1.386364847421646118e-01,-2.922831177711486816e-01,8.871443377305891775e-02
3.284700810909271240e-01,-9.305466413497924805e-01,-1.984653770923614502e-01,4.125811222026920522e-02
6.715993285179138184e-01,5.216208696365356445e-01,5.026797652244567871e-01,9.476104268005350328e-02
-3.519893884658813477e-01,3.169616758823394775e-01,7.673516273498535156e-01,1.308535875851571384e-01
2.262968420982360840e-01,1.216125264763832092e-01,6.501680612564086914e-01,1.820678584575508574e-01
-7.963886857032775879e-01,2.105726152658462524e-01,-6.728712320327758789e-01,6.630290646911321528e-02
3.052322566509246826e-01,-8.708480000495910645e-01,1.197467207908630371e+00,8.710542126260072127e-02
3.942598104476928711e-01,-2.359458804130554199e-01,9.985123276710510254e-01,2.207483838916841634e-01
-1.095283031463623047e-01,-7.842118144035339355e-01,-4.294780790805816650e-01,2.208983341024772784e-02
