x,y,z,dist
-4.645621478557586670e-01,8.754936456680297852e-01,-5.104708075523376465e-01,8.135741451871303376e-02
1.073328614234924316e+00,-5.851013064384460449e-01,-4.200547337532043457e-01,1.540568244040336210e-01
8.023097515106201172e-01,1.364643931388854980e+00,-2.419208586215972900e-01,4.024001701668809550e-01
-6.192142963409423828e-01,9.511047601699829102e-02,6.127355098724365234e-01,7.437906549044032145e-02
-2.747636437416076660e-01,2.573318779468536377e-01,-1.044231772422790527e+00,1.260332903255400872e-01
-6.926964521408081055e-01,-1.676100790500640869e-01,1.741128563880920410e-01,9.402223908559088905e-02
-1.799874752759933472e-01,7.414481639862060547e-01,-1.145866155624389648e+00,6.770774415877145458e-02
-1.105502247810363770e-03,-2.155661731958389282e-01,-1.698666810989379883e-01,6.168825528056214730e-02
-6.178885698318481445e-01,1.008820414543151855e+00,3.529660105705261230e-01,2.146641089991152898e-02
-5.908203125000000000e-01,-3.368299603462219238e-01,-8.022776842117309570e-01,1.497906250158985153e-01
2.135595381259918213e-01,-8.650595545768737793e-01,1.610226631164550781e-01,1.637735205372728084e-02
1.978094875812530518e-01,-3.572478890419006348e-01,2.734126150608062744e-01,1.506303313255490106e-02
1.093594074249267578e+00,-1.246384382247924805e-01,-3.128199577331542969e-01,1.899536151773489195e-02
-7.653532028198242188e-01,1.155329585075378418e+00,-1.191875696182250977e+00,4.291823657044507856e-02
-6.100956201553344727e-01,6.649426221847534180e-01,5.882320404052734375e-01,7.135828022803335224e-02
-5.605083703994750977e-01,-3.291493058204650879e-01,2.630615234375000000e-01,1.145960718448462562e-02
-3.756246864795684814e-01,-7.416412234306335449e-01,1.239813119173049927e-01,6.444284170354933061e-02
-7.111965417861938477e-01,-6.176152825355529785e-02,1.439832150936126709e-01,1.821430863416177159e-01
-5.428656339645385742e-01,-7.305791974067687988e-01,6.447501480579376221e-02,1.568316622313600250e-01
-5.234794616699218750e-01,6.930494308471679688e-02,2.239133119583129883e-01,6.673778174479226555e-02
-1.352873444557189941e-01,-4.791183471679687500e-01,7.848054766654968262e-01,1.294247486791739732e-01
-1.238769888877868652e-01,-1.390813589096069336e+00,-8.632255345582962036e-02,5.786617946336380242e-02
-9.577206522226333618e-02,4.417200088500976562e-01,3.917872011661529541e-01,6.694078264217849517e-02
-6.156672537326812744e-02,-4.283669590950012207e-01,-8.763200640678405762e-01,1.001621006035030154e-01
5.377888679504394531e-02,6.158524155616760254e-01,-7.904117703437805176e-01,1.783565044787436826e-01
-1.115660220384597778e-01,4.249780774116516113e-01,-1.206357002258300781e+00,5.764794561359457004e-02
-4.118038117885589600e-01,5.736456513404846191e-01,-1.644783914089202881e-01,8.893220936433532398e-02
-1.863709092140197754e-01,-1.421447247266769409e-01,-4.466192424297332764e-01,1.047549903339563826e-01
-3.773160278797149658e-01,-1.115138173103332520e+00,1.736034154891967773e-01,3.435597942826484896e-02
1.091709852218627930e+00,4.620456695556640625e-01,2.581526525318622589e-02,1.293632510528423540e-01
-3.542282283306121826e-01,1.962682008743286133e-01,4.414241313934326172e-01,8.203625045465695598e-02
3.537855446338653564e-01,-1.092799603939056396e-01,-6.219952106475830078e-01,5.456223548059127570e-02
-1.892310380935668945e-01,5.617852807044982910e-01,6.736671924591064453e-01,1.400762236788568593e-01
-2.500474452972412109e-01,5.989620685577392578e-01,-1.303990364074707031e+00,6.843613108908901121e-02
3.009745776653289795e-01,1.125065207481384277e+00,6.100531220436096191e-01,8.025665226547594455e-02
-1.469485461711883545e-01,-6.481236219406127930e-01,1.125832200050354004e-01,5.822702992762256863e-02
-7.544671297073364258e-01,6.003374457359313965e-01,-3.384973108768463135e-01,4.514899265038244125e-02
6.259959936141967773e-01,-8.154819607734680176e-01,-3.832491636276245117e-01,1.449619230433705705e-02
-2.167701423168182373e-01,8.290708661079406738e-01,3.106024563312530518e-01,6.493608554197681515e-02
4.734897911548614502e-01,1.116758882999420166e-01,-7.446957379579544067e-02,1.944476107293857114e-01
-4.061345160007476807e-01,-2.506603002548217773e-01,-3.717445433139801025e-01,5.160896647492146938e-02
-7.910635471343994141e-01,2.873106598854064941e-01,-2.677631080150604248e-01,5.088922897156256120e-02
1.246769577264785767e-01,-5.019407868385314941e-01,-1.980172097682952881e-01,3.073204504189683273e-02
-3.767959773540496826e-01,-1.190104246139526367e+00,7.810196876525878906e-01,8.033572187272758347e-02
1.018908321857452393e-01,-8.262689709663391113e-01,-7.726442068815231323e-02,5.062878809622074761e-02
-5.111714601516723633e-01,-6.284693479537963867e-01,2.780006527900695801e-01,6.829506849354936848e-02
-4.440864622592926025e-01,2.059691101312637329e-01,-1.020269274711608887e+00,9.385835893891000814e-02
-2.856941819190979004e-01,4.218431711196899414e-01,9.809267520904541016e-01,1.466790114309181603e-01
2.977456748485565186e-01,1.373284012079238892e-01,-8.018643856048583984e-01,2.712508807307794853e-02
7.128040790557861328e-01,-1.081841707229614258e+00,-1.479467153549194336e-01,1.270722764452817399e-01
-4.635641276836395264e-01,-8.336476683616638184e-01,-7.326899096369743347e-03,1.928322694622046363e-01
9.050077199935913086e-02,-1.859955191612243652e-01,3.407260775566101074e-01,8.296724942118727242e-02
2.629525214433670044e-02,-3.908519148826599121e-01,8.836314082145690918e-01,2.978347187507273119e-01
-5.996937751770019531e-01,6.800090670585632324e-01,-5.034973621368408203e-01,4.084951603396096143e-02
3.567391932010650635e-01,1.111596226692199707e+00,7.675663828849792480e-01,9.462003033515462014e-02
1.169232368469238281e+00,1.333230376243591309e+00,-1.681537032127380371e-01,1.634310533375369912e-01
1.415285915136337280e-01,6.333937048912048340e-01,-3.246355801820755005e-03,4.831594027541328412e-02
-3.866381347179412842e-01,3.736885190010070801e-01,8.405759334564208984e-01,9.397186136915465504e-02
1.421428471803665161e-01,3.440967202186584473e-01,8.160334229469299316e-01,2.733204547059860934e-01
-3.307767584919929504e-02,4.946113228797912598e-01,3.694358170032501221e-01,2.919505308525362219e-02
-4.239417612552642822e-01,-2.376758605241775513e-01,-2.908914089202880859e-01,2.728994796275829512e-02
3.571388423442840576e-01,7.742286324501037598e-01,9.899247884750366211e-01,2.145451215131503886e-01
-6.820283830165863037e-02,8.027685433626174927e-02,9.317831695079803467e-02,1.443199818773531484e-01
-1.298273205757141113e-01,4.277206063270568848e-01,3.552728593349456787e-01,4.906535280258648990e-02
6.355979442596435547e-01,6.236759424209594727e-01,4.004774391651153564e-01,7.288644498928173454e-02
3.653421700000762939e-01,1.280029535293579102e+00,8.421415686607360840e-01,1.409902321835260208e-01
9.048888683319091797e-01,-1.469228625297546387e+00,-3.209833502769470215e-01,7.515674269161883025e-02
-6.992439031600952148e-01,4.799098968505859375e-01,-3.959950506687164307e-01,5.821070050330116874e-02
8.498284220695495605e-02,1.081325411796569824e-01,3.422752022743225098e-02,1.648886120491682150e-01
5.274338722229003906e-01,-8.017627000808715820e-01,-5.201476216316223145e-01,3.149963681897893775e-02
3.510343134403228760e-01,6.453673839569091797e-01,-6.644233465194702148e-01,1.022921411575334338e-01
6.967183351516723633e-01,-1.711184024810791016e+00,-9.241459518671035767e-02,1.437115356221073670e-01
